3.9462e-06,2.2339e-06
-4.9292e-06,-9.7377e-07
-5.2454e-05,1.6364e-05
-2.7584e-04,9.3139e-05
-4.9863e-04,1.6581e-04
-7.4139e-04,2.4160e-04
-9.7900e-04,3.1652e-04
-1.2494e-03,3.9561e-04
-1.4855e-03,4.7148e-04
-1.6930e-03,5.3892e-04
-1.9730e-03,6.1418e-04
-2.2004e-03,6.8937e-04
-2.4415e-03,7.6790e-04
-2.6626e-03,8.3582e-04
-2.9076e-03,9.1297e-04
-3.1430e-03,9.9073e-04
-3.4431e-03,1.0861e-03
-3.6772e-03,1.1707e-03
-3.8853e-03,1.2382e-03
-4.1643e-03,1.3285e-03
-4.4169e-03,1.4195e-03
-4.6840e-03,1.5132e-03
-4.9115e-03,1.5971e-03
-5.1782e-03,1.6910e-03
-5.4412e-03,1.7886e-03
-5.7005e-03,1.8858e-03
-5.9600e-03,1.9851e-03
-6.2759e-03,2.0965e-03
-6.5182e-03,2.1933e-03
-6.7753e-03,2.2947e-03
-7.0311e-03,2.4047e-03
-7.3030e-03,2.5034e-03
-7.5395e-03,2.6118e-03
-7.8409e-03,2.7285e-03
-8.0979e-03,2.8335e-03
-8.3521e-03,2.9457e-03
-8.6499e-03,3.0710e-03
-8.9366e-03,3.1917e-03
-9.2365e-03,3.3109e-03
-9.4823e-03,3.4284e-03
-9.7809e-03,3.5539e-03
-1.0087e-02,3.6890e-03
-1.0362e-02,3.8174e-03
-1.0659e-02,3.9538e-03
-1.0936e-02,4.0847e-03
-1.1228e-02,4.2257e-03
-1.1516e-02,4.3658e-03
-1.1814e-02,4.5167e-03
-1.2166e-02,4.6722e-03
-1.2431e-02,4.8162e-03
-1.2728e-02,4.9786e-03
-1.3036e-02,5.1459e-03
-1.3371e-02,5.3272e-03
-1.3647e-02,5.4859e-03
-1.3992e-02,5.6720e-03
-1.4306e-02,5.8529e-03
-1.4601e-02,6.0314e-03
-1.4965e-02,6.2459e-03
-1.5268e-02,6.4299e-03
-1.5604e-02,6.6333e-03
-1.5920e-02,6.8350e-03
-1.6256e-02,7.0497e-03
-1.6572e-02,7.2598e-03
-1.6928e-02,7.4817e-03
-1.7260e-02,7.7053e-03
-1.7615e-02,7.9265e-03
-1.7932e-02,8.1500e-03
-1.8312e-02,8.3900e-03
-1.8632e-02,8.6218e-03
-1.9002e-02,8.8514e-03
-1.9338e-02,9.0860e-03
-1.9694e-02,9.3166e-03
-2.0033e-02,9.5549e-03
-2.0398e-02,9.8076e-03
-2.0713e-02,1.0046e-02
-2.1084e-02,1.0303e-02
-2.1437e-02,1.0569e-02
-2.1818e-02,1.0825e-02
-2.2128e-02,1.1089e-02
-2.2504e-02,1.1354e-02
-2.2858e-02,1.1625e-02
-2.3193e-02,1.1886e-02
-2.3595e-02,1.2165e-02
-2.3941e-02,1.2432e-02
-2.4307e-02,1.2704e-02
-2.4668e-02,1.2968e-02
-2.5013e-02,1.3237e-02
-2.5402e-02,1.3501e-02
-2.5756e-02,1.3767e-02
-2.6132e-02,1.4041e-02
-2.6470e-02,1.4304e-02
-2.6515e-02,1.4327e-02
